dataset,n,m,metodo,tiempo,costo,tp
grafo-euleriano,231,26565.0,TABU_ESTRUCTURA 160 25 300,510.034,116854,TSP_GA
grafo-euleriano,234,27261.0,TABU_CICLOS 160 25 300,1779.56,70022,TSP_GA
grafo-euleriano,234,27261.0,TABU_ESTRUCTURA 160 25 300,510.103,70049,TSP_GA
grafo-euleriano,237,27966.0,TABU_CICLOS 160 25 300,1807.35,68694,TSP_GA
grafo-euleriano,237,27966.0,TABU_ESTRUCTURA 160 25 300,510.925,68754,TSP_GA
grafo-euleriano,240,28680.0,TABU_CICLOS 160 25 300,1787.35,119036,TSP_GA
grafo-euleriano,240,28680.0,TABU_ESTRUCTURA 160 25 300,559.871,119135,TSP_GA
grafo-euleriano,243,29403.0,TABU_CICLOS 160 25 300,1811.95,95021,TSP_GA
grafo-euleriano,243,29403.0,TABU_ESTRUCTURA 160 25 300,539.647,95058,TSP_GA
grafo-euleriano,246,30135.0,TABU_CICLOS 160 25 300,2201.8,99898,TSP_GA
grafo-euleriano,246,30135.0,TABU_ESTRUCTURA 160 25 300,560.119,99941,TSP_GA
grafo-euleriano,249,30876.0,TABU_CICLOS 160 25 300,1919.58,101615,TSP_GA
grafo-euleriano,249,30876.0,TABU_ESTRUCTURA 160 25 300,565.788,101612,TSP_GA
grafo-euleriano,252,31626.0,TABU_CICLOS 160 25 300,2470.83,84797,TSP_GA
grafo-euleriano,252,31626.0,TABU_ESTRUCTURA 160 25 300,579.073,84870,TSP_GA
grafo-euleriano,255,32385.0,TABU_CICLOS 160 25 300,1879.19,105722,TSP_GA
grafo-euleriano,255,32385.0,TABU_ESTRUCTURA 160 25 300,610.672,105774,TSP_GA
grafo-euleriano,258,33153.0,TABU_CICLOS 160 25 300,2033.79,111833,TSP_GA
grafo-euleriano,258,33153.0,TABU_ESTRUCTURA 160 25 300,633.5,111896,TSP_GA
grafo-euleriano,261,33930.0,TABU_CICLOS 160 25 300,2399.08,60876,TSP_GA
grafo-euleriano,261,33930.0,TABU_ESTRUCTURA 160 25 300,626.235,60903,TSP_GA
grafo-euleriano,264,34716.0,TABU_CICLOS 160 25 300,2895.01,109880,TSP_GA
grafo-euleriano,264,34716.0,TABU_ESTRUCTURA 160 25 300,651.643,109915,TSP_GA
grafo-euleriano,267,35511.0,TABU_CICLOS 160 25 300,2893.21,98370,TSP_GA
grafo-euleriano,267,35511.0,TABU_ESTRUCTURA 160 25 300,665.11,98455,TSP_GA
grafo-euleriano,270,36315.0,TABU_CICLOS 160 25 300,2536.68,107822,TSP_GA
grafo-euleriano,270,36315.0,TABU_ESTRUCTURA 160 25 300,677.014,107891,TSP_GA
grafo-euleriano,273,37128.0,TABU_CICLOS 160 25 300,3035.99,120150,TSP_GA
grafo-euleriano,273,37128.0,TABU_ESTRUCTURA 160 25 300,688.49,120190,TSP_GA
grafo-euleriano,276,37950.0,TABU_CICLOS 160 25 300,2513.97,56218,TSP_GA
grafo-euleriano,276,37950.0,TABU_ESTRUCTURA 160 25 300,702.964,56251,TSP_GA
grafo-euleriano,279,38781.0,TABU_CICLOS 160 25 300,2982.5,87246,TSP_GA
grafo-euleriano,279,38781.0,TABU_ESTRUCTURA 160 25 300,717.965,87261,TSP_GA
grafo-euleriano,282,39621.0,TABU_CICLOS 160 25 300,2833.57,128004,TSP_GA
grafo-euleriano,282,39621.0,TABU_ESTRUCTURA 160 25 300,736.058,128146,TSP_GA
grafo-euleriano,285,40470.0,TABU_CICLOS 160 25 300,3467.7,87116,TSP_GA
grafo-euleriano,285,40470.0,TABU_ESTRUCTURA 160 25 300,767.891,87123,TSP_GA
grafo-euleriano,288,41328.0,TABU_CICLOS 160 25 300,3679.86,105928,TSP_GA
grafo-euleriano,288,41328.0,TABU_ESTRUCTURA 160 25 300,761.298,105941,TSP_GA
grafo-euleriano,291,42195.0,TABU_CICLOS 160 25 300,3469.36,75313,TSP_GA
grafo-euleriano,291,42195.0,TABU_ESTRUCTURA 160 25 300,782.855,75327,TSP_GA
grafo-euleriano,294,43071.0,TABU_CICLOS 160 25 300,3690.93,114544,TSP_GA
grafo-euleriano,294,43071.0,TABU_ESTRUCTURA 160 25 300,799.589,114559,TSP_GA
grafo-euleriano,297,43956.0,TABU_CICLOS 160 25 300,3271.21,72153,TSP_GA
grafo-euleriano,297,43956.0,TABU_ESTRUCTURA 160 25 300,802.548,72174,TSP_GA
grafo-euleriano,300,44850.0,TABU_CICLOS 160 25 300,4118.51,128921,TSP_GA
grafo-euleriano,300,44850.0,TABU_ESTRUCTURA 160 25 300,826.254,128932,TSP_GA
grafo-euleriano,303,45753.0,TABU_CICLOS 160 25 300,3973.47,93152,TSP_GA
grafo-euleriano,303,45753.0,TABU_ESTRUCTURA 160 25 300,903.046,93169,TSP_GA
grafo-euleriano,306,46665.0,TABU_CICLOS 160 25 300,3256.69,87944,TSP_GA
grafo-euleriano,306,46665.0,TABU_ESTRUCTURA 160 25 300,858.696,87993,TSP_GA
