dataset,n,m,metodo,tiempo,costo
grafo-propio,85,3570.0,TABU_CICLOS 160 30 300,433.981,3556
grafo-propio,85,3570.0,TABU_ESTRUCTURA 80 10 200,106.955,3634
grafo-propio,86,3655.0,TABU_CICLOS 160 30 300,442.3476666666667,4416
grafo-propio,86,3655.0,TABU_ESTRUCTURA 80 10 200,111.016,4565
grafo-propio,87,3741.0,TABU_CICLOS 160 30 300,473.67366666666663,3276
grafo-propio,87,3741.0,TABU_ESTRUCTURA 80 10 200,120.55833333333334,3477
grafo-propio,88,3828.0,TABU_CICLOS 160 30 300,472.3896666666667,3756
grafo-propio,88,3828.0,TABU_ESTRUCTURA 80 10 200,119.34733333333334,3837
grafo-propio,89,3916.0,TABU_CICLOS 160 30 300,490.27133333333336,4152
grafo-propio,89,3916.0,TABU_ESTRUCTURA 80 10 200,123.402,4198
grafo-propio,90,4005.0,TABU_CICLOS 160 30 300,492.55566666666664,3879
grafo-propio,90,4005.0,TABU_ESTRUCTURA 80 10 200,128.29333333333332,3987
grafo-propio,91,4095.0,TABU_CICLOS 160 30 300,509.78433333333334,3682
grafo-propio,91,4095.0,TABU_ESTRUCTURA 80 10 200,128.98533333333333,3695
grafo-propio,92,4186.0,TABU_CICLOS 160 30 300,532.6383333333333,4221
grafo-propio,92,4186.0,TABU_ESTRUCTURA 80 10 200,135.38133333333334,4273
grafo-propio,93,4278.0,TABU_CICLOS 160 30 300,547.3926666666667,3321
grafo-propio,93,4278.0,TABU_ESTRUCTURA 80 10 200,138.677,3374
grafo-propio,94,4371.0,TABU_CICLOS 160 30 300,601.3483333333334,3072
grafo-propio,94,4371.0,TABU_ESTRUCTURA 80 10 200,153.42033333333333,3087
grafo-propio,95,4465.0,TABU_CICLOS 160 30 300,590.639,4105
grafo-propio,95,4465.0,TABU_ESTRUCTURA 80 10 200,159.83266666666665,4130
grafo-propio,96,4560.0,TABU_CICLOS 160 30 300,608.022,4610
grafo-propio,96,4560.0,TABU_ESTRUCTURA 80 10 200,156.76566666666668,4730
grafo-propio,97,4656.0,TABU_CICLOS 160 30 300,628.496,4690
grafo-propio,97,4656.0,TABU_ESTRUCTURA 80 10 200,167.3596666666667,4808
grafo-propio,98,4753.0,TABU_CICLOS 160 30 300,663.3073333333333,3875
grafo-propio,98,4753.0,TABU_ESTRUCTURA 80 10 200,170.21766666666667,3925
grafo-propio,99,4851.0,TABU_CICLOS 160 30 300,614.4066666666666,4552
grafo-propio,99,4851.0,TABU_ESTRUCTURA 80 10 200,154.22,4722
grafo-propio,100,4950.0,TABU_CICLOS 160 30 300,628.153,4345
grafo-propio,100,4950.0,TABU_ESTRUCTURA 80 10 200,164.80566666666667,4455
grafo-propio,101,5050.0,TABU_CICLOS 160 30 300,678.515,3275
grafo-propio,101,5050.0,TABU_ESTRUCTURA 80 10 200,167.91633333333334,3340
grafo-propio,102,5151.0,TABU_CICLOS 160 30 300,667.5023333333334,3943
grafo-propio,102,5151.0,TABU_ESTRUCTURA 80 10 200,172.95566666666664,4046
