dataset,n,m,metodo,tiempo,costo
peor-caso-agm,53,1378.0,TABU_ESTRUCTURA,375.755,1131
peor-caso-agm,54,1431.0,ins,0.234022,1712
peor-caso-agm,54,1431.0,agm,5.524597999999999,9110
peor-caso-agm,54,1431.0,GA,2.040654,1316
peor-caso-agm,54,1431.0,TABU_CICLOS,397.70140000000004,1222
peor-caso-agm,54,1431.0,TABU_ESTRUCTURA,395.25480000000005,1217
peor-caso-agm,55,1485.0,ins,0.2286124,619
peor-caso-agm,55,1485.0,agm,5.884790000000001,9328
peor-caso-agm,55,1485.0,GA,2.0257799999999997,1399
peor-caso-agm,55,1485.0,TABU_CICLOS,412.92839999999995,1222
peor-caso-agm,55,1485.0,TABU_ESTRUCTURA,406.1062,1222
peor-caso-agm,56,1540.0,ins,0.327562,1645
peor-caso-agm,56,1540.0,agm,6.880395999999999,9295
peor-caso-agm,56,1540.0,GA,2.7558439999999997,1423
peor-caso-agm,56,1540.0,TABU_CICLOS,433.637,1230
peor-caso-agm,56,1540.0,TABU_ESTRUCTURA,426.90200000000004,1230
peor-caso-agm,57,1596.0,ins,0.25789660000000003,2094
peor-caso-agm,57,1596.0,agm,7.154783999999999,9729
peor-caso-agm,57,1596.0,GA,3.264116,1469
peor-caso-agm,57,1596.0,TABU_CICLOS,446.34979999999996,1239
peor-caso-agm,57,1596.0,TABU_ESTRUCTURA,438.6098,1231
peor-caso-agm,58,1653.0,ins,0.4143646,1657
peor-caso-agm,58,1653.0,agm,7.583395999999999,9817
peor-caso-agm,58,1653.0,GA,2.35545,1449
peor-caso-agm,58,1653.0,TABU_CICLOS,465.19360000000006,1313
peor-caso-agm,58,1653.0,TABU_ESTRUCTURA,454.9934,1333
peor-caso-agm,59,1711.0,ins,0.29958399999999996,1467
peor-caso-agm,59,1711.0,agm,8.716442,10281
peor-caso-agm,59,1711.0,GA,2.579656,1472
peor-caso-agm,59,1711.0,TABU_CICLOS,483.8392,1335
peor-caso-agm,59,1711.0,TABU_ESTRUCTURA,477.6696,1306
peor-caso-agm,60,1770.0,ins,0.29238240000000004,3470
peor-caso-agm,60,1770.0,agm,8.853648,10289
peor-caso-agm,60,1770.0,GA,2.5420059999999998,1365
peor-caso-agm,60,1770.0,TABU_CICLOS,493.66759999999994,1282
peor-caso-agm,60,1770.0,TABU_ESTRUCTURA,496.41859999999997,1286
peor-caso-agm,61,1830.0,ins,0.3194078,1312
peor-caso-agm,61,1830.0,agm,9.197273999999998,10089
peor-caso-agm,61,1830.0,GA,3.100438,1405
peor-caso-agm,61,1830.0,TABU_CICLOS,515.5442,1332
peor-caso-agm,61,1830.0,TABU_ESTRUCTURA,517.4098,1320
peor-caso-agm,62,1891.0,ins,0.3629566000000001,1372
peor-caso-agm,62,1891.0,agm,9.54383,10489
peor-caso-agm,62,1891.0,GA,2.6119660000000002,1519
peor-caso-agm,62,1891.0,TABU_CICLOS,535.5953999999999,1398
peor-caso-agm,62,1891.0,TABU_ESTRUCTURA,526.2208,1381
peor-caso-agm,63,1953.0,ins,0.3775516,1922
peor-caso-agm,63,1953.0,agm,10.5261,10768
peor-caso-agm,63,1953.0,GA,2.737838,1609
peor-caso-agm,63,1953.0,TABU_CICLOS,553.958,1450
peor-caso-agm,63,1953.0,TABU_ESTRUCTURA,543.9686,1451
peor-caso-agm,64,2016.0,ins,0.3368464,2589
peor-caso-agm,64,2016.0,agm,10.743089999999999,11007
peor-caso-agm,64,2016.0,GA,2.908134,1470
peor-caso-agm,64,2016.0,TABU_CICLOS,573.8724,1388
peor-caso-agm,64,2016.0,TABU_ESTRUCTURA,560.9126,1394
peor-caso-agm,65,2080.0,ins,0.39158940000000003,1914
peor-caso-agm,65,2080.0,agm,11.52028,10962
peor-caso-agm,65,2080.0,GA,2.8308379999999995,1549
peor-caso-agm,65,2080.0,TABU_CICLOS,596.6868000000001,1444
peor-caso-agm,65,2080.0,TABU_ESTRUCTURA,584.8646,1434
peor-caso-agm,66,2145.0,ins,0.4083018,2140
peor-caso-agm,66,2145.0,agm,12.22176,11338
peor-caso-agm,66,2145.0,GA,3.422906,1585
peor-caso-agm,66,2145.0,TABU_CICLOS,610.3482,1455
peor-caso-agm,66,2145.0,TABU_ESTRUCTURA,603.3466000000001,1449
peor-caso-agm,67,2211.0,ins,0.4292084,1423
peor-caso-agm,67,2211.0,agm,12.35856,11126
peor-caso-agm,67,2211.0,GA,3.047704,1701
peor-caso-agm,67,2211.0,TABU_CICLOS,638.0312,1509
peor-caso-agm,67,2211.0,TABU_ESTRUCTURA,630.9294,1494
peor-caso-agm,68,2278.0,ins,0.3843782,1884
peor-caso-agm,68,2278.0,agm,12.93202,11728
peor-caso-agm,68,2278.0,GA,3.4914859999999996,1668
peor-caso-agm,68,2278.0,TABU_CICLOS,654.8406,1470
peor-caso-agm,68,2278.0,TABU_ESTRUCTURA,649.0008,1457
peor-caso-agm,69,2346.0,ins,0.44497219999999993,1172
peor-caso-agm,69,2346.0,agm,13.800639999999998,11832
peor-caso-agm,69,2346.0,GA,3.807166,1583
peor-caso-agm,69,2346.0,TABU_CICLOS,675.097,1492
peor-caso-agm,69,2346.0,TABU_ESTRUCTURA,664.5038000000001,1483
peor-caso-agm,70,2415.0,ins,0.47125760000000005,2917
peor-caso-agm,70,2415.0,agm,14.8977,11778
peor-caso-agm,70,2415.0,GA,3.300466,1721
peor-caso-agm,70,2415.0,TABU_CICLOS,705.8756,1571
peor-caso-agm,70,2415.0,TABU_ESTRUCTURA,688.9725999999999,1570
peor-caso-agm,71,2485.0,ins,0.5639198,3461
peor-caso-agm,71,2485.0,agm,15.28804,11967
peor-caso-agm,71,2485.0,GA,3.788796,1585
peor-caso-agm,71,2485.0,TABU_CICLOS,717.6410000000001,1517
peor-caso-agm,71,2485.0,TABU_ESTRUCTURA,712.5822000000001,1509
peor-caso-agm,72,2556.0,ins,0.45926140000000004,3364
peor-caso-agm,72,2556.0,agm,15.695879999999999,12181
peor-caso-agm,72,2556.0,GA,3.768956,1658
peor-caso-agm,72,2556.0,TABU_CICLOS,750.739,1552
peor-caso-agm,72,2556.0,TABU_ESTRUCTURA,733.6868000000001,1529
peor-caso-agm,73,2628.0,ins,0.5827206,2381
peor-caso-agm,73,2628.0,agm,17.486600000000003,12460
peor-caso-agm,73,2628.0,GA,4.300554,1763
peor-caso-agm,73,2628.0,TABU_CICLOS,766.3398000000001,1608
peor-caso-agm,73,2628.0,TABU_ESTRUCTURA,763.7508,1605
peor-caso-agm,74,2701.0,ins,0.4799594,2464
peor-caso-agm,74,2701.0,agm,17.568740000000002,12598
peor-caso-agm,74,2701.0,GA,3.9626400000000004,1686
peor-caso-agm,74,2701.0,TABU_CICLOS,795.556,1608
peor-caso-agm,74,2701.0,TABU_ESTRUCTURA,780.9422000000001,1572
peor-caso-agm,75,2775.0,ins,0.6074304,2035
peor-caso-agm,75,2775.0,agm,16.87838,12689
peor-caso-agm,75,2775.0,GA,4.080048000000001,1710
peor-caso-agm,75,2775.0,TABU_CICLOS,821.3864,1625
peor-caso-agm,75,2775.0,TABU_ESTRUCTURA,803.9961999999999,1625
peor-caso-agm,76,2850.0,ins,0.6439142,843
peor-caso-agm,76,2850.0,agm,18.83566,12886
peor-caso-agm,76,2850.0,GA,4.39644,1758
peor-caso-agm,76,2850.0,TABU_CICLOS,840.7722,1630
peor-caso-agm,76,2850.0,TABU_ESTRUCTURA,826.8504,1627
peor-caso-agm,77,2926.0,ins,1.2460908000000002,2717
peor-caso-agm,77,2926.0,agm,20.134099999999997,13027
peor-caso-agm,77,2926.0,GA,4.54979,1761
peor-caso-agm,77,2926.0,TABU_CICLOS,879.0164000000001,1656
peor-caso-agm,77,2926.0,TABU_ESTRUCTURA,861.7774,1649
peor-caso-agm,78,3003.0,ins,0.593716,2225
peor-caso-agm,78,3003.0,agm,21.14844,13301
peor-caso-agm,78,3003.0,GA,4.6997100000000005,1791
peor-caso-agm,78,3003.0,TABU_CICLOS,890.7959999999999,1681
peor-caso-agm,78,3003.0,TABU_ESTRUCTURA,883.8907999999999,1681
peor-caso-agm,79,3081.0,ins,0.8567893999999999,15
peor-caso-agm,79,3081.0,agm,21.017060000000004,13398
peor-caso-agm,79,3081.0,GA,5.095238,1750
peor-caso-agm,79,3081.0,TABU_CICLOS,916.1414000000001,1683
peor-caso-agm,79,3081.0,TABU_ESTRUCTURA,909.573,1673
peor-caso-agm,80,3160.0,ins,0.6747375999999999,2771
peor-caso-agm,80,3160.0,agm,21.74812,13623
peor-caso-agm,80,3160.0,GA,4.820272,1877
peor-caso-agm,80,3160.0,TABU_CICLOS,955.1764,1745
peor-caso-agm,80,3160.0,TABU_ESTRUCTURA,929.4302,1731
